2191;451
2192;451
2193;450
2194;450
2195;450
2196;439
2197;438
2198;438
2211;427
2212;427
2213;427
2214;436
2215;438
2216;438
2217;437
2218;436
2219;437
2220;438
2221;438
2222;438
2223;437
2224;436
2225;435
2226;434
2237;424
2238;423
2239;425
2240;426
2241;426
2242;431
2243;433
2244;433
2245;434
2246;435
2260;436
2261;436
2262;436
2263;437
2264;437
2265;437
2266;438
2267;437
2268;438
2269;438
2270;438
2271;441
2272;441
2273;442
2284;454
2285;455
2286;456
2287;457
2288;458
2289;458
2290;458
2291;457
2292;456
2293;456
2307;423
2308;422
2309;421
2310;420
2311;420
2312;420
2313;421
2314;423
2315;423
2316;423
2317;423
2318;424
2331;438
2332;436
2333;435
2334;428
2335;429
2336;429
2337;432
2338;433
2339;432
2340;430
2351;421
2353;425
2354;425
2355;425
2356;427
2357;426
2358;425
2359;427
2360;429
2361;433
2362;433
2363;433
2364;433
2365;432
2366;433
2367;433
2368;434
2369;433
2379;434
2380;434
2381;434
2382;435
2383;436
2384;435
2385;433
2386;433
2387;432
2388;432
2389;432
2402;425
2403;424
2404;424
2405;424
2406;425
2407;424
2408;424
2409;424
2410;426
2411;426
2412;426
2413;425
2414;425
2415;427
2416;429
2417;429
2426;424
2427;422
2428;422
2429;421
2430;420
2431;420
2432;419
2433;415
2434;411
2435;412
2436;412
2437;411
2449;417
2450;416
2451;415
2452;407
2453;406
2454;407
2455;414
2456;415
2457;415
2458;418
2459;422
2460;422
2461;421
2462;420
2463;421
2464;421
2465;421
2466;421
2473;416
2474;415
2475;415
2476;415
2477;417
2478;417
2479;418
2480;419
2481;420
2482;420
2483;421
2492;419
2493;419
2494;418
2495;418
2496;419
2497;420
2498;420
2499;420
2500;420
2501;420
2502;420
2503;420
2504;421
2505;421
2506;421
2507;421
2508;421
2509;421
2510;422
2511;423
2512;426
2520;418
2521;418
2522;417
2523;416
2524;415
2525;415
2526;413
2528;410
2529;402
2543;399
2544;399
2545;399
2546;399
2547;400
2548;400
2549;401
2550;402
2551;403
2552;404
2553;405
2554;407
2555;407
2556;406
2557;406
2568;399
2569;390
2570;390
2571;389
2572;389
2573;388
2574;388
2575;388
2578;387
2591;395
2592;396
2593;397
2594;391
2595;388
2596;386
2597;385
2598;385
2599;383
2600;383
2601;378
2602;381
2603;382
2604;382
2605;380
2612;371
2613;370
2614;370
2615;370
2616;370
2617;370
2618;370
2619;371
2620;371
2621;372
2622;372
2623;372
2624;372
2625;372
2637;369
2638;366
2639;365
2640;364
2641;364
2642;364
2643;364
2644;363
2645;362
2646;362
2647;361
2648;361
2649;360
2650;360
2651;360
2652;360
2653;360
2662;366
2663;367
2664;367
2665;368
2666;370
2667;370
2668;371
2669;371
2670;371
2672;372
2673;372
2686;376
2687;376
2688;376
2689;376
2690;376
2691;376
2692;378
2693;380
2694;382
2695;381
2696;377
2697;377
2698;379
2699;379
2700;379
2701;378
2711;378
2712;378
2713;378
2714;379
2715;378
2716;378
2717;380
2718;378
2719;377
2720;380
2721;379
2722;378
2734;377
2735;376
2736;377
2737;378
2738;378
2739;379
2740;380
2741;381
2742;381
2743;379
2744;379
2745;382
2746;386
2747;388
2748;388
2749;387
2750;387
2758;394
2759;394
2760;394
2761;394
2762;394
2763;394
2764;394
2765;394
2766;394
2767;394
2768;394
2781;398
2782;399
2783;398
2784;397
2785;396
2786;396
2787;396
2788;396
2789;396
2790;395
2791;395
2792;394
2793;394
2794;394
2795;391
2796;390
2805;388
2806;388
2807;388
2808;386
2809;385
2810;386
2811;385
2812;384
2813;384
2814;384
2815;384
2827;384
2828;385
2829;384
2830;385
2831;386
2832;385
2833;385
2834;385
2835;385
2836;385
2837;385
2838;385
2839;384
2840;384
2841;384
2842;385
2843;387
2844;388
2845;389
2853;391
2854;391
2855;392
2856;393
2857;393
2858;394
2859;394
2860;394
2861;394
2862;394
2863;393
2864;393
2876;392
2877;393
2878;396
2879;397
2880;397
2881;397
2882;397
2883;398
2884;398
2885;399
2886;400
2887;400
2888;401
2890;403
2901;393
2902;393
2903;392
2904;392
2905;393
2906;392
2907;393
2908;393
2909;393
2910;393
2911;394
2920;398
2921;397
2922;396
2923;395
2924;394
2925;394
2926;394
2927;394
2928;394
2929;394
2930;393
2931;392
2932;390
2933;387
2934;385
2935;384
2936;384
2937;384
2938;384
2948;391
2949;392
2950;393
2951;394
2952;395
2953;396
2954;395
2955;396
2956;395
2957;394
2958;392
2971;387
2972;387
2973;387
2974;389
2975;390
2976;392
2977;393
2978;394
2979;395
2980;396
2981;396
2982;396
2983;397
2985;397
2986;396
2987;396
2996;399
2997;399
2998;399
2999;399
3000;399
3001;396
3002;394
3003;393
3004;390
3005;388
3006;387
3007;386
3018;377
3019;377
3020;377
3021;377
3022;377
3023;379
3024;380
3025;380
3026;379
3027;375
3028;376
3029;376
3030;376
3031;376
3032;376
3033;376
3034;376
3043;381
3044;381
3045;382
3046;382
3047;383
3048;384
3049;384
3050;384
3051;385
3052;384
3053;384
3065;373
3066;372
3067;372
3068;373
3069;373
3070;373
3071;375
3072;375
3073;373
3074;370
3075;370
3076;370
3077;371
3078;372
3079;372
3080;373
3081;373
3091;380
3092;382
3093;382
3094;383
3095;383
3096;384
3097;384
3098;383
3099;384
3100;386
3101;388
3114;374
3115;373
3116;373
3117;373
3118;372
3119;372
3120;372
3121;370
3122;366
3123;364
3124;364
3125;365
3128;366
3129;366
3133;368
3138;374
3139;375
3140;375
3141;375
3142;375
3143;376
3144;376
3145;377
3146;377
3147;379
3148;378
3158;374
3159;374
3161;373
3162;373
3163;372
3164;373
3165;373
3166;371
3167;371
3168;369
3169;362
3170;360
3171;361
3172;361
3173;362
3174;362
3175;362
3176;363
3185;371
3186;372
3187;373
3188;374
3189;376
3190;378
3191;379
3192;377
3193;376
3194;376
3195;374
3196;374
3197;374
3205;374
3206;378
3208;374
3209;373
3210;374
3211;374
3212;374
3213;374
3214;376
3215;377
3216;377
3217;376
3218;375
3219;379
3220;381
3221;382
3222;383
3223;383
3233;386
3234;385
3235;385
3236;384
3237;384
3238;384
3239;383
3240;383
3241;382
3242;381
3243;382
3254;373
3256;372
3257;372
3258;372
3259;372
3260;372
3261;372
3262;372
3263;371
3264;370
3265;370
3266;370
3267;370
3268;369
3281;378
3282;379
3283;379
3284;379
3285;378
3286;377
3287;372
3288;369
3289;369
3290;368
3291;367
3302;364
3304;370
3305;370
3306;370
3307;370
3308;363
3309;356
3310;357
3311;356
3312;355
3313;355
3314;355
3315;356
3316;356
3317;356
3318;357
3319;357
3320;357
3321;357
3322;361
3323;364
3324;364
3325;364
3326;365
3327;367
3328;368
3329;369
3330;369
3331;369
3332;368
3333;369
3334;367
3335;365
3347;365
3350;366
3351;367
3352;368
3353;368
3354;368
3355;368
3356;367
3357;366
3358;357
3359;355
3360;353
3361;352
3362;351
3363;351
3365;351
3373;342
3374;342
3375;342
3376;341
3377;341
3378;342
3379;342
3380;342
3381;342
3382;342
3383;343
3396;345
3397;345
3398;345
3399;346
3400;349
3401;349
3402;350
3403;351
3404;351
3405;351
3406;350
3407;349
3408;348
3409;348
3410;348
3411;348
3413;346
3420;342
3421;343
3422;343
3423;343
3424;343
3425;344
3426;345
3427;345
3428;347
3429;348
3430;348
3431;349
3432;352
3441;353
3443;355
3444;355
3445;355
3446;355
3447;356
3448;356
3449;356
3450;357
3451;357
3452;357
3453;357
3454;356
3455;355
3456;355
3457;354
3458;354
3459;354
3460;354
3461;357
3471;375
3472;376
3473;376
3474;377
3475;378
3476;380
3477;384
3478;385
3479;387
3480;391
3481;391
3492;390
3493;389
3494;388
3495;386
3496;386
3497;386
3498;385
3499;381
3500;380
3501;382
3502;378
3503;381
3504;380
3505;381
3506;381
3507;382
3516;394
3517;393
3518;391
3519;390
3520;387
3521;387
3522;387
3523;387
3524;386
3525;386
3526;385
3527;384
3538;384
3539;385
3540;384
3541;385
3542;385
3543;386
3544;389
3545;395
3546;395
3547;394
3548;395
3549;396
3550;397
3551;396
3552;398
3554;396
3555;395
3564;392
3565;392
3566;393
3567;393
3568;394
3569;394
3570;394
3571;394
3572;394
3573;394
3574;394
3588;393
3589;394
3590;394
3591;394
3592;392
3593;391
3594;391
3595;389
3596;389
3597;391
3598;392
3599;387
3600;385
3601;384
3602;379
3605;348
3606;347
3607;347
3608;346
3609;346
3610;344
3611;344
3612;343
3613;342
3614;337
3615;337
3616;335
3617;334
3618;333
3619;331
3620;322
3621;321
3622;315
3630;300
3631;300
3632;299
3634;287
3635;285
3636;282
3637;277
3638;275
3639;260
3640;258
3641;257
3642;248
3643;248
3644;247
3645;237
3646;226
3647;218
3648;202
3649;188
3650;180
3658;154
3659;146
3660;144
3661;144
3662;144
3663;143
3664;145
3665;147
3666;147
3667;148
3668;160
3669;163
3670;165
3677;204
3678;208
3679;211
3680;230
3681;237
3682;243
3683;276
3684;288
3685;299
3686;319
3687;326
3688;326
3689;337
3690;342
3691;351
3692;353
3693;362
3694;378
3695;381
3696;397
3697;402
3698;405
3707;423
3708;432
3709;432
3710;433
3711;433
3712;433
3713;434
3714;434
3715;433
3716;433
3717;434
3730;431
3731;423
3732;423
3733;423
3734;423
3735;424
3736;424
3737;427
3738;429
3739;430
3740;430
3741;429
3742;427
3743;427
3744;427
3745;427
3746;427
3754;417
3755;415
3756;415
3757;417
3758;417
3759;416
3760;417
3761;419
3762;420
3763;415
3764;421
3765;421
3767;421
3768;421
3777;415
3778;415
3779;417
3780;418
3781;419
3782;419
3783;418
3784;417
3785;418
3786;420
3787;420
3788;421
3789;419
3790;418
3791;417
3792;417
3793;417
3801;412
3802;411
3803;411
3804;410
3805;409
3806;405
3807;405
3808;403
3809;403
3810;401
3811;401
3812;400
3813;400
3824;400
3825;401
3826;402
3827;402
3828;403
3829;405
3830;404
3831;405
3832;405
3833;405
3834;405
3835;405
3836;405
3837;405
3838;405
3839;405
3840;405
3849;401
3850;401
3851;401
3852;401
3853;401
3854;401
3855;401
3856;401
3857;401
3858;401
3859;401
3860;401
3864;402
3872;404
3873;404
3874;404
3875;404
3876;403
3877;403
3878;403
3879;403
3880;403
3881;403
3882;403
3883;402
3884;403
